ID,TARGET
2,0.012802916207254501
5,0.01947025080038489
6,0.007719557604164111
7,0.047201575819360686
9,0.007561670487179384
11,0.13575572238014108
12,0.004704629491526434
15,0.0791247850391107
16,0.05123936162576248
17,0.026482792388163104
19,0.00769258539364977
21,0.008049121961304586
22,0.02236008053977951
24,0.008485217051142574
27,0.007841816461052765
28,0.01880194591352768
30,0.019175709039592093
33,0.007342083919152262
35,0.010022778060303246
37,0.047649203535622194
38,0.009853427474897872
40,0.18182455873007092
41,0.051076626050780956
44,0.011689380324902071
46,0.08729613559768529
47,0.010286559747489484
48,0.007667505056756853
50,0.008728647253069578
52,0.1258589436215153
53,0.043601338425266346
55,0.05263242916046905
57,0.0073084479645773226
58,0.0034974696488077103
59,0.047344664801769826
62,0.010529399191973604
63,0.0095143073608186
64,0.011226845223310654
65,0.012837645816512873
67,0.010055415939795458
69,0.03087105278311599
70,0.007476529648890513
71,0.023283892908637478
72,0.009734347169621627
73,0.005672366694242569
76,0.004223019396885348
78,0.06409457751880493
79,0.02311813751636737
81,0.010819443317593798
85,0.009961816820070862
86,0.0073420837540147015
89,0.012092030111694465
94,0.05842578051097999
96,0.006140936238229089
97,0.006548706264445719
98,0.008726409755554287
99,0.04972771455591938
100,0.28469067334999437
103,0.08865113152524609
104,0.010298394929282053
108,0.018879252058440404
110,0.012767208585387175
112,0.025467238726545067
114,0.048862537304422915
116,0.027214669794239244
117,0.0047439371620334216
119,0.02554815109356574
120,0.01780633686375328
121,0.009054803614479625
123,0.014562163337801365
124,0.009684873222036728
126,0.007486381890979488
128,0.009791609276786612
129,0.04166706203497217
133,0.025866824169553767
138,0.009286708731561295
147,0.04879389021724638
149,0.03479313627615492
158,0.007667504305352656
160,0.007923243026728675
164,0.02330015811598818
167,0.06865197130822515
168,0.02552652947539961
174,0.007559672850360622
181,0.060225761269094194
185,0.015302497276794804
187,0.021517580179672882
189,0.014829766552347173
190,0.01914405934563886
194,0.021192612750415712
197,0.05644489364252562
198,0.05092270963141754
201,0.16488215031507567
205,0.007693190364861464
208,0.017051272425327425
211,0.010183792201924996
216,0.04868968361595787
219,0.15651613231319417
223,0.007551574991659432
224,0.09208166326478122
226,0.04830514666397379
229,0.00893432795314124
230,0.03591579272478046
237,0.0290847161246657
238,0.05830262103814824
240,0.04779304295776277
243,0.0084364634015101
245,0.24561688127513595
246,0.2974690625021908
247,0.014053167299904277
248,0.012631441598354947
249,0.007342084245451606
250,0.16142465511121293
251,0.007527286951579892
255,0.12781668191219056
256,0.01301291114521462
257,0.03651307336991213
260,0.2379469729341978
261,0.003469923814500136
263,0.09221885236441588
264,0.08770770942931866
267,0.005525162079789591
268,0.014217947378619434
272,0.009673182108750792
274,0.0070486706193520965
275,0.007970260203872617
277,0.10043443282730438
278,0.10347659895527521
280,0.008695308145980301
281,0.0186011357951651
282,0.10682079453229475
283,0.008471609302608936
284,0.029138103085400033
286,0.05246293842487037
290,0.015721697144228098
291,0.010439739432286597
293,0.053871884580613254
295,0.058463979396234246
297,0.008249319050075104
298,0.0641070004935323
300,0.006961622765680225
304,0.036436436812014014
305,0.007758535217735059
308,0.008013819253318413
309,0.007745268581328172
310,0.011414607104348277
312,0.010228775552237106
313,0.07939384403519002
315,0.1239518195672875
317,0.02245820660845577
318,0.057783775359958364
321,0.01062383461131376
323,0.06646647551723278
325,0.012752512831869832
326,0.0475592172681067
327,0.011198212330805894
328,0.028823343370221143
329,0.012318274572442289
330,0.015159683113050819
331,0.01928708684427754
334,0.07257433588293932
335,0.007238410596726125
336,0.06880600295727016
337,0.004282537778987554
338,0.051759660022878656
339,0.048150050752207074
341,0.6698003206096698
343,0.0036799638500517196
346,0.007427749534587792
348,0.008784334561403602
350,0.03692474291120598
351,0.00538080995700814
352,0.04687402000421098
357,0.030664861090395748
358,0.00951430799625809
360,0.009847540910251718
361,0.046921685477682794
364,0.010657713770274184
365,0.05598447959113863
366,0.01267489130520771
367,0.011814191720920688
368,0.011700474316722116
370,0.008417690151903514
372,0.013904444770466382
376,0.006366467243244592
377,0.013859457101751781
379,0.04336205881039812
380,0.04650434744699846
381,0.06082878734810097
385,0.011151675050861358
386,0.011828860551842397
389,0.021647203282035028
391,0.01986429638816754
392,0.010463873532524863
393,0.007244916591393024
395,0.013621736964699226
396,0.008143680095141222
397,0.006224273547837738
398,0.01335587872882056
399,0.018124393458580492
400,0.007547620934055825
401,0.002216205543597452
403,0.005024201065105802
405,0.022250879737170503
406,0.008566098778951162
409,0.04318561075501865
411,0.06942824556333428
413,0.011525215344513498
418,0.00288446008994637
419,0.041677914169439036
422,0.04687402000421098
424,0.2270905156439124
425,0.04988515136047935
427,0.006140936238229089
430,0.007334059098551333
431,0.04807628241505259
434,0.04125674603233919
435,0.011405465821291039
437,0.06202739630655843
438,0.001626284221309759
439,0.2149465325209376
442,0.009514307378184097
446,0.00997003363003311
450,0.05298479185047515
451,0.036456610272921915
452,0.00960762458226084
454,0.007882475072724689
455,0.007490963611406537
463,0.048141529255748064
464,0.010044210740003896
465,0.007761605995517548
467,0.09285297079338287
468,0.013863827810782964
470,0.03268406302542944
472,0.3970663982292437
473,0.049894847544233054
475,0.01622456394356708
