ID,TARGET
2,0.21189187925702166
5,0.18631999755312917
6,0.178990273206933
7,0.0022620999967686685
9,0.08417201829206715
11,0.15113945252560312
12,0.11752659036010855
15,0.17948634677630143
16,0.027161926887823127
17,0.2061075137240268
19,0.02554060400556144
21,0.06659592303721942
22,0.21177332250265543
24,0.10032812773476858
27,0.007944476970899554
28,0.004357711248570037
30,0.1610465905027559
33,0.02184498243971247
35,0.21005096453738414
37,0.02170994512055554
38,0.1331078542516564
40,0.021845417676078876
41,0.11003922588127533
44,0.007899280316997907
46,0.060144246790769844
47,0.005470346350975814
48,0.02184497799063385
50,0.021844986046763007
52,0.02184541042290385
53,0.0006275714100334013
55,0.0348642301623425
57,0.14459711135642953
58,0.02117913927033176
59,0.035307343144099224
62,0.021840859965275017
63,0.021844965199218826
64,0.02184085492852304
65,0.021831322109053117
67,0.021844958043883266
69,0.009383168874620505
70,0.050192416395136476
71,0.000235295073708607
72,0.04724327696822778
73,0.018933654855289368
76,0.0059904093696124955
78,0.0056655081112287585
79,0.18452501767316554
81,0.000643506627091791
85,0.058377401382403
86,0.021844989905572345
89,0.021844950048048036
94,0.3221692567941661
96,0.021844991242620463
97,0.0021014106510477064
98,0.06654021182730153
99,0.0038091048113423035
100,0.12656938124162367
103,0.0027851538243533662
104,0.021844982135655947
108,2.3186828075025584e-05
110,0.03452592541322378
112,0.21364184485990445
114,0.021784594632341767
116,0.0014383509442917328
117,0.009660626631859754
119,0.09745489855299534
120,0.14368825719006037
121,0.001618066709944827
123,0.2023599418350774
124,0.02184497734323588
126,0.19730262912017602
128,0.006307354206864996
129,0.2044796256211327
133,0.02544889644688849
138,0.00021965665780155627
147,0.13997679914325128
149,0.23817922831882163
158,0.02184497367031027
160,0.056416906204313735
164,0.007458259307921571
167,0.028259644658473457
168,0.06234671538623956
174,0.24899712975611613
181,0.023551744283545915
185,0.07506993936609357
187,0.07110196302970019
189,0.02113777749681124
190,0.02999692958738373
194,0.013601102273303635
197,0.022126262545040094
198,0.08868464237020901
201,0.03453845209776752
205,0.023031884585180254
208,0.04052298900927083
211,0.15035439043833446
216,0.018432910753995203
219,0.026320603383443254
223,0.021259691369642623
224,0.019565414983351768
226,0.08997233008298433
229,0.08641352262617898
230,0.020119627159419652
237,0.01883065607798685
238,0.021845422740218882
240,0.04183206053150171
243,0.07172595481448396
245,0.01902224149488294
246,0.0847390293173589
247,0.02001169287437959
248,0.017262329554275438
