ID,TARGET
2,0.033462943325085426
5,0.033462943325085426
6,0.0020423446116141332
7,0.015529469307899241
9,0.0020423446116141332
11,0.2201959716929777
12,0.048638132295719845
15,0.2201959716929777
16,0.022866611433305716
17,0.022866611433305716
19,0.033462943325085426
21,0.0020423446116141332
22,0.022866611433305716
24,0.01022060311677798
27,0.008659432204318755
28,0.008659432204318755
30,0.08982035928143713
33,0.0020423446116141332
35,0.01022060311677798
37,0.022866611433305716
38,0.033462943325085426
40,0.15760111576011157
41,0.015529469307899241
44,0.008659432204318755
46,0.08982035928143713
47,0.008659432204318755
48,0.0020423446116141332
50,0.0020423446116141332
52,0.15760111576011157
53,0.015529469307899241
55,0.015529469307899241
57,0.0020423446116141332
58,0.008659432204318755
59,0.015529469307899241
62,0.033462943325085426
63,0.01022060311677798
64,0.033462943325085426
65,0.033462943325085426
67,0.01022060311677798
69,0.033462943325085426
70,0.0020423446116141332
71,0.0
72,0.0020423446116141332
73,0.0020423446116141332
76,0.008659432204318755
78,0.008659432204318755
79,0.022866611433305716
81,0.0020423446116141332
85,0.01022060311677798
86,0.0020423446116141332
89,0.033462943325085426
94,0.12735849056603774
96,0.0020423446116141332
97,0.033462943325085426
98,0.0020423446116141332
99,0.015529469307899241
100,0.2201959716929777
103,0.08534915563669557
104,0.0020423446116141332
108,0.008659432204318755
110,0.0020423446116141332
112,0.0691673894189072
114,0.015529469307899241
116,0.008659432204318755
117,0.008659432204318755
119,0.015529469307899241
120,0.008659432204318755
121,0.0020423446116141332
123,0.022866611433305716
124,0.033462943325085426
126,0.0020423446116141332
128,0.01022060311677798
129,0.0691673894189072
133,0.022866611433305716
138,0.033462943325085426
147,0.041390728476821195
149,0.041390728476821195
158,0.0020423446116141332
160,0.01022060311677798
164,0.0691673894189072
167,0.022866611433305716
168,0.008659432204318755
174,0.01022060311677798
181,0.022866611433305716
185,0.033462943325085426
187,0.0020423446116141332
189,0.008659432204318755
190,0.0691673894189072
194,0.008659432204318755
197,0.009259259259259259
198,0.015529469307899241
201,0.0691673894189072
205,0.008659432204318755
208,0.15760111576011157
211,0.01022060311677798
216,0.030226700251889168
219,0.048638132295719845
223,0.01022060311677798
224,0.08534915563669557
226,0.015529469307899241
229,0.01022060311677798
230,0.022866611433305716
237,0.022866611433305716
238,0.015529469307899241
240,0.033462943325085426
243,0.0020423446116141332
245,0.08534915563669557
246,0.2201959716929777
247,0.01022060311677798
248,0.01022060311677798
249,0.0020423446116141332
250,0.2201959716929777
251,0.0020423446116141332
255,0.0691673894189072
256,0.0691673894189072
257,0.0691673894189072
260,0.15760111576011157
261,0.0020423446116141332
263,0.2201959716929777
264,0.15760111576011157
267,0.008659432204318755
268,0.022866611433305716
272,0.01022060311677798
274,0.008659432204318755
275,0.0020423446116141332
277,0.2201959716929777
278,0.2201959716929777
280,0.008659432204318755
281,0.008659432204318755
282,0.0691673894189072
283,0.01022060311677798
284,0.0691673894189072
286,0.015529469307899241
290,0.022866611433305716
291,0.033462943325085426
293,0.015529469307899241
295,0.022866611433305716
297,0.0020423446116141332
298,0.08534915563669557
300,0.008659432204318755
